USPTO,Author_Id,Filing_Date
8130776,1505,2009-08-28
8102837,1505,
8068426,1505,2009-05-29
8046426,1505,2004-12-30
7706365,1505,2004-11-17
7414978,1505,
6201870,1505,
16/497555,1505,
16/066866,1505,
16/793224,1505,
16/884436,1505,
16/565724,1505,
16/002965,16980,
5016274,7015,
10627517,1350,2016-09-28
10461489,1350,2017-09-28
10359630,1350,2016-06-30
10305253,1350,2017-05-11
10133149,1350,2016-11-22
10075245,1350,2016-05-06
9939586,1350,2017-01-30
9806485,1350,2016-02-24
9476981,1350,2014-05-28
9325140,1350,2014-03-07
8988754,1350,2014-01-07
8755647,1350,2013-03-13
8755647,1350,2013-03-13
8655114,1350,2008-03-26
8610994,1350,
8615173,1350,
8755647,1350,2013-03-13
7983517,1350,2008-10-09
7941014,1350,2008-06-26
8027587,1350,2008-08-20
7820970,1350,2009-06-25
7667200,1350,2007-12-05
7616850,1350,2008-04-09
7450800,1350,2006-03-10
7424181,1350,2005-01-24
7228015,1350,2005-04-29
7127131,1350,2006-05-05
7072532,1350,2005-04-29
16/798538,1350,
10690647,5770,2016-07-05
10011335,5770,2016-03-03
10011336,5770,2016-03-03
9746356,5770,2013-12-31
5401196,5770,
10478802,3250,2014-05-09
9506846,3250,2013-08-08
8986848,3250,2010-06-02
8701927,3250,2010-02-10
8637071,3250,2012-10-10
8446666,3250,2009-05-18
8323637,3250,2009-04-09
8313798,3250,2010-09-29
8309117,3250,2003-12-10
7842352,3250,2006-08-09
15/458925,3250,
10947158,1575,
9320297,1575,2013-03-14
16/148823,1575,
10935008,16665,2016-10-26
10008339,16665,2017-12-04
16/483881,16665,
16/226376,16675,
16/857999,16675,
16/752394,16675,
11025600,17225,2018-11-08
10872072,17225,2017-12-12
10735515,17225,2018-05-22
10338567,15325,2017-03-07
9441059,7635,2014-06-20
9315604,7635,2014-04-09
16/510463,23045,
10870200,5440,2019-01-29
10737441,5440,2019-03-27
10464305,5440,2018-01-25
10391550,5440,2017-08-22
10286606,5440,2015-09-15
10266442,5440,2018-01-23
10259164,5440,2017-06-20
10189076,5440,2016-08-05
10189187,5440,2016-12-29
9919510,5440,2016-10-23
9896368,5440,2016-11-30
16/260124,5440,
10581135,23585,2018-05-08
9087212,1525,
9547524,1180,2013-12-20
16/835132,1180,
10961216,19250,2018-07-27
10865213,19250,2018-10-22
10106555,19250,2017-02-16
10658424,23710,2018-01-18
10396269,23710,2016-11-03
10199553,23710,2016-11-03
10134972,23710,2016-07-21
10121754,23710,2016-11-03
7912656,23710,2009-09-03
10914637,1275,2019-06-23
10871466,1275,2016-11-04
10439059,1275,2017-12-20
10297456,1275,2015-09-29
10256352,1275,2015-06-26
10217641,1275,2016-01-20
9911813,1275,2015-06-10
9812525,1275,2016-12-09
9711594,1275,2014-02-28
9704959,1275,2014-05-21
9634111,1275,2013-04-23
9570600,1275,2015-05-13
9293538,1275,2013-11-18
9041003,1275,2012-10-11
8921892,1275,2011-06-23
8759876,1275,2009-10-06
8703623,1275,2009-06-01
8587031,1275,2011-02-09
8188459,1275,2008-04-14
16/219300,1275,
10438137,23860,2014-10-06
16/553770,23860,
15/409653,23860,
15/557447,18890,
10621390,7705,2015-08-09
4916635,4550,1988-09-12
10024978,2445,2015-01-12
7494637,9405,2001-05-16
4921685,9405,
17/085650,18610,
16/648715,15040,
10874310,2875,2018-05-31
10028669,2875,2015-04-02
9691296,2875,2014-06-03
8795173,2875,2012-05-17
8655441,2875,2010-07-13
8140143,2875,2009-04-16
6415176,2875,
5706416,2875,
14/661747,2875,
10699163,23835,2018-08-20
16/882487,23835,
10918272,1785,2019-12-31
10802583,1785,2019-02-17
10796190,1785,2018-08-09
10755172,1785,2017-06-22
10752158,1785,2019-02-07
10651865,1785,2018-07-02
10561309,1785,2017-12-20
10557705,1785,2019-02-19
10529059,1785,2015-08-11
10386650,1785,2017-10-23
10337993,1785,2017-04-14
10330610,1785,2016-09-15
10260866,1785,2015-12-27
10248194,1785,2016-04-29
10190983,1785,2017-04-14
10191154,1785,2017-02-13
10105049,1785,2016-01-19
10003725,1785,2018-01-03
9897699,1785,2015-07-09
9894254,1785,2016-05-10
9778363,1785,2014-10-24
9482622,1785,2015-04-02
9448060,1785,2016-01-23
9451177,1785,2014-06-13
9451141,1785,2015-04-17
9405008,1785,2014-05-16
9405124,1785,2014-04-09
9380221,1785,2014-02-27
9343020,1785,2014-08-05
9335553,1785,2015-08-26
9274047,1785,2014-05-27
9148649,1785,2012-10-07
9146403,1785,2011-12-01
9146317,1785,2012-05-23
9143678,1785,2011-05-06
9106841,1785,2014-06-13
9100562,1785,2010-04-12
9081262,1785,2012-10-07
9060718,1785,2013-02-13
8848006,1785,2013-01-08
8783871,1785,2012-09-20
8746885,1785,2012-02-14
8749619,1785,
8651678,1785,2012-11-29
8654234,1785,2009-11-20
8593643,1785,
8366003,1785,2010-07-16
16/147870,1785,
16/411951,1785,
16/862494,1785,
16/506762,1785,
16/934685,1785,
10978608,1710,2016-06-30
10866229,1710,2018-01-30
10768368,1710,2019-11-12
10732044,1710,2019-12-05
10656012,1710,2018-12-21
10533895,1710,2019-01-10
10514504,1710,2018-02-22
10503865,1710,2019-04-18
10479973,1710,2016-02-23
10472602,1710,2013-10-25
10374118,1710,2016-10-24
10331842,1710,2015-12-16
10215639,1710,2016-09-01
10205046,1710,2017-06-26
10043925,1710,2016-08-29
9971226,1710,2016-01-29
9946022,1710,2016-11-30
9768330,1710,2014-08-25
9557215,1710,2013-08-16
9529150,1710,2014-10-22
9422409,1710,2011-04-08
9248421,1710,2006-10-10
8408786,1710,2008-05-05
7920770,1710,2008-05-01
7130494,1710,2003-12-30
16/853811,1710,
17/032223,1710,
15/161112,1710,
16/673805,1710,
16/654808,1710,
15/332872,1710,
16/411907,17630,
10439059,15395,2017-12-20
7307003,2730,2003-12-30
5028977,2730,
4691299,1175,
4405829,1175,
4243030,1175,
7117133,6920,2002-06-14
7020286,3370,2002-02-15
62/752279,4830,
16/539772,4830,
10637951,1220,2017-04-10
10509138,1220,2016-11-03
10344377,1220,2017-04-04
10145776,1220,2016-04-12
9656290,1220,2014-07-07
9251565,1220,2012-08-17
8820143,1220,2011-04-08
8818079,1220,
8750647,1220,2011-02-03
8628714,1220,2009-12-21
8384546,1220,2008-05-13
7765253,1220,2008-10-10
6311100,1220,
16/093194,1220,
16/567054,1220,
16/379096,1220,
10598166,17595,2016-09-09
17/066534,23010,
16/355810,22620,
17/003819,22620,
10373702,2075,2015-05-27
10035837,2075,2016-03-23
9714941,2075,2008-07-31
9700521,2075,2014-03-14
9481713,2075,2014-04-28
9377447,2075,2015-07-31
9364513,2075,2008-08-27
9327010,2075,2006-04-25
9309302,2075,2013-12-13
9140677,2075,2013-08-13
8901084,2075,2010-03-15
8796544,2075,2006-12-14
8741833,2075,2010-07-16
8637452,2075,2012-02-23
8022178,2075,2007-09-26
7846891,2075,2004-10-18
7713923,2075,2004-06-25
7671258,2075,2006-01-25
7449180,2075,2001-02-06
7179784,2075,2002-07-10
7098028,2075,2003-03-17
6800481,2075,1997-03-26
6548630,2075,
6368877,2075,1997-06-25
5955343,2075,1994-08-22
5670483,2075,1994-11-30
5670483,2075,1994-11-30
16/118989,2075,
16/452841,2075,
90/013535,2075,
9511835,7440,2015-07-10
15/416238,16175,
7809704,7050,
15/833027,16445,
10090466,17140,2017-07-21
10897633,3640,2020-01-06
10547873,3640,2017-03-13
13470352,3640,
9696145,3640,2014-02-20
9681151,3640,2017-01-12
9628798,3640,2016-11-21
9591320,3640,2011-07-15
9584802,3640,2013-04-14
9571860,3640,2015-10-02
9549200,3640,2016-10-31
9503734,3640,2016-08-24
9503717,3640,2013-01-09
9485520,3640,2015-04-17
9467703,3640,2015-11-19
9344743,3640,2012-08-24
9197898,3640,2015-08-27
9167252,3640,2011-11-28
9154801,3640,2011-09-30
9143795,3640,2012-04-03
9143789,3640,2014-12-18
9131234,3640,2015-05-07
9031137,3640,2013-05-01
8995535,3640,2014-07-28
8923407,3640,2014-07-23
8604951,3640,2011-10-05
8294603,3640,2010-06-30
8068043,3640,2009-10-16
7710296,3640,2008-09-19
9720975,7570,2013-01-30
7130494,7570,2003-12-30
16/437082,7570,
9503264,4340,2016-02-02
9252954,4340,2014-10-10
9077525,4340,
8594329,4340,
8677135,4340,
62/515153,4340,
16/520618,4340,
9334772,3540,2013-10-25
8889221,3540,2013-06-11
7679374,3540,2007-04-30
10418783,2595,
6684645,2595,2002-04-04
16/630719,2595,
17/088519,21515,
16/864963,18170,
16/696546,22915,
10954375,14770,2016-06-02
9878506,14770,2015-12-16
16/318958,14770,
16/997213,14770,
16/866584,14770,
16/394447,14770,
16/807533,14770,
16/846293,14770,
15/975452,14770,
16/374267,14770,
16/761643,14770,
17/068239,14770,
16/965633,14770,
16/085692,14770,
16/993733,23405,
9704959,15410,2014-05-21
